idMao,idPartida,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,roboCartaVirada,humanoCartaVirada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,roboMentiuEnvido,humanoMentiuEnvido,roboMentiuFlor,humanoMentiuFlor,roboMentiuTruco,humanoMentiuTruco,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,hasDeception,roboMentiuRound1,humanoMentiuRound1,roboMentiuRound2,humanoMentiuRound2,roboMentiuRound3,humanoMentiuRound3,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,primeiraCartaHumanoClustering,segundaCartaHumanoClustering,d,primeiraCartaRoboClustering,segundaCartaRoboClustering,terceiraCartaRoboClustering,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,cartaAltaRoboClustering,cartaMediaRoboClustering,cartaBaixaRoboClustering,clusterPrimeiraCartaAgentePe,clusterSegundaCartaAgenteGanhouAprimeira,clusterSegundaCartaAgentePerdeuAprimeira,clusterTerceiraCartaAgenteGanhouAsegunda,clusterGanhadorUltimaRodada,clusterTerceiraCartaAgentePerdeuAsegunda,clusterPrimeiraCartaAgenteMao,clusterQuemTruco,clusterQuandoTruco,ganhadorPrimeiraRodadaClustering,ganhadorSegundaRodadaClustering,ganhadorTerceiraRodadaClustering,ganhadorMao,clusterQuemEnvidoAgenteMao,clusterQuemFlor,id,saldoTruco,saldoEnvido,saldoFlor,clusterQuemEnvidoAgentePe,clusteringindexacao
991,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,7,6,4,24,8,6,4,8,-15,null,-15,null,2,2,2,null,null,1,0,0,27,23,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,6,5,7,6,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,23,null,null,BASTOS,COPAS,COPAS,ESPADAS,BASTOS,ESPADAS,COPAS,BASTOS,null,null,null,null,0,0,0,0,7,-15,-15,43,-15,-15,null,null,7,7,3,5,0,4,0,null,2,0,5,5,2,2,2,2,0,null,920,0,1,null,4,null
992,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,1,16,16,7,8,3,2,7,8,-15,null,-15,null,2,2,2,null,null,0,0,0,22,31,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,7,6,7,7,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,23,null,null,BASTOS,ESPADAS,ESPADAS,COPAS,ESPADAS,ESPADAS,ESPADAS,COPAS,null,null,null,null,0,0,0,0,7,-15,-15,43,-15,-15,null,null,16,16,7,0,0,4,0,null,2,5,5,5,2,2,2,2,3,null,921,0,1,null,0,null
993,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,8,6,2,52,16,2,2,16,-15,null,-15,null,2,2,2,null,null,2,0,0,25,26,0,2,2,null,null,null,null,null,null,null,null,1,null,2,2,0,0,0,0,1,2,1,7,7,7,10,4,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,null,null,BASTOS,COPAS,COPAS,ESPADAS,OURO,ESPADAS,COPAS,OURO,null,null,null,null,0,0,0,0,16,-15,-15,43,-15,-15,null,null,7,7,3,5,0,4,0,null,2,0,5,5,2,2,2,2,0,null,922,0,-2,null,6,null
994,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,1,40,16,8,52,16,4,8,16,-10,52,-10,null,2,2,2,null,null,0,0,0,7,23,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,7,10,7,12,null,null,null,null,null,null,1,2,null,null,null,null,null,null,null,null,null,null,null,OURO,COPAS,ESPADAS,ESPADAS,ESPADAS,COPAS,ESPADAS,ESPADAS,null,ESPADAS,null,null,0,0,0,0,16,51,-15,43,-15,-15,null,null,41,16,7,0,0,4,0,null,2,1,1,5,2,2,2,2,3,null,923,0,-2,null,0,null
995,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,16,8,1,16,7,6,8,7,16,null,-50,null,1,1,1,null,null,0,0,0,22,2,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,7,12,8,12,null,null,null,null,null,null,2,2,null,null,null,null,1,null,14,null,null,null,null,BASTOS,BASTOS,COPAS,COPAS,OURO,ESPADAS,BASTOS,OURO,BASTOS,null,null,null,0,0,0,0,7,-50,-50,80,-50,-50,null,null,16,7,3,4,1,0,2,null,0,0,1,3,1,1,1,1,0,null,924,0,-2,null,5,null
996,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,1,6,4,4,16,12,7,4,7,-15,null,-15,null,2,2,2,null,null,1,0,0,27,23,0,0,0,2,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,8,12,8,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,COPAS,BASTOS,COPAS,OURO,OURO,OURO,COPAS,OURO,null,null,null,null,0,0,0,0,7,-15,-15,43,-15,-15,null,null,7,3,3,0,0,4,0,null,2,5,5,5,2,2,2,2,3,null,925,0,-2,null,0,null
997,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,52,16,1,8,4,3,16,8,52,null,-50,null,1,1,1,null,null,2,0,0,26,33,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,8,16,9,17,null,null,null,null,null,null,2,2,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,COPAS,COPAS,COPAS,BASTOS,BASTOS,COPAS,COPAS,ESPADAS,null,null,null,0,0,0,0,7,-50,-50,80,-50,-50,null,null,51,16,3,1,1,0,2,null,0,0,1,3,1,1,1,1,0,null,926,0,-1,null,6,null
998,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,1,16,8,4,6,4,1,8,1,16,null,-50,null,1,1,1,null,null,0,0,0,7,7,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,9,17,10,17,null,null,null,null,null,null,2,2,null,null,null,null,1,14,null,null,null,null,null,OURO,COPAS,BASTOS,OURO,COPAS,BASTOS,COPAS,BASTOS,OURO,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,16,7,3,0,1,0,2,null,0,5,1,3,1,1,1,1,3,null,927,0,-1,null,0,null
999,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,24,16,2,24,12,1,2,1,16,24,24,12,1,2,1,null,null,0,0,0,5,25,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,1,3,0,0,0,1,3,10,17,13,17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,COPAS,COPAS,OURO,OURO,COPAS,OURO,ESPADAS,COPAS,BASTOS,OURO,0,0,0,0,3,16,12,43,80,144,null,null,16,16,3,5,2,0,0,null,1,0,3,2,1,2,1,1,0,null,928,0,-1,null,5,null
1000,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,1,6,3,2,16,4,3,2,3,-15,null,-15,null,2,2,2,null,null,0,0,0,25,28,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,13,17,13,18,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,23,null,null,ESPADAS,BASTOS,ESPADAS,COPAS,BASTOS,COPAS,ESPADAS,COPAS,null,null,null,null,0,0,0,0,3,-15,-15,43,-15,-15,null,null,7,3,3,0,0,4,0,null,2,5,5,5,2,2,2,2,3,null,929,0,-1,null,0,null
1001,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,24,8,2,6,3,2,8,6,24,null,-50,null,1,1,1,null,null,2,0,0,28,26,0,1,2,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,13,18,16,18,null,null,null,null,null,null,2,2,null,null,null,null,1,14,null,null,null,null,null,OURO,ESPADAS,OURO,COPAS,COPAS,BASTOS,ESPADAS,COPAS,OURO,null,null,null,0,0,0,0,7,-50,-50,80,-50,-50,null,null,16,7,3,4,1,0,2,null,0,0,1,3,1,1,1,1,0,null,930,0,2,null,6,null
1002,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,1,42,3,1,24,16,12,42,12,3,16,-15,null,1,2,2,null,null,1,0,0,31,26,0,0,0,2,null,null,null,null,null,null,null,null,null,1,2,2,3,0,0,1,2,2,16,18,16,23,2,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,ESPADAS,OURO,ESPADAS,OURO,OURO,OURO,ESPADAS,OURO,OURO,OURO,null,null,0,0,0,0,12,16,-15,144,80,-15,null,null,41,3,3,0,2,0,0,null,2,4,4,2,1,2,2,1,3,null,931,0,2,null,0,null
1003,da6d11c0-51f6-4dea-a3b3-1296e05f2d9c,2,16,7,2,52,16,6,16,16,2,52,-15,null,0,2,2,null,null,2,0,0,5,23,0,2,2,null,null,null,null,null,null,null,null,null,null,2,1,1,1,0,0,0,null,null,16,23,16,25,null,1,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,OURO,BASTOS,ESPADAS,ESPADAS,ESPADAS,OURO,OURO,ESPADAS,ESPADAS,ESPADAS,null,null,0,0,0,0,16,51,-15,144,43,-15,null,null,16,7,3,4,0,0,0,null,2,0,3,3,0,2,2,2,0,null,932,0,-2,null,6,null
1004,b0eb5966-c8a6-4e4a-b1a1-e2d96f194fdf,1,16,2,2,4,3,3,2,3,-15,null,-15,null,2,2,2,null,null,0,0,0,5,7,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,0,0,0,1,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,23,null,null,OURO,COPAS,ESPADAS,COPAS,BASTOS,ESPADAS,ESPADAS,ESPADAS,null,null,null,null,0,0,0,0,3,-15,-15,43,-15,-15,null,null,16,3,3,0,0,4,0,null,2,5,5,5,2,2,2,2,3,null,933,0,-2,null,0,null
1005,b0eb5966-c8a6-4e4a-b1a1-e2d96f194fdf,2,12,7,7,16,6,3,7,16,7,6,12,3,2,1,1,null,null,2,0,0,1,28,0,2,2,null,null,null,null,null,null,null,null,1,null,2,2,0,0,0,0,0,1,2,0,1,2,3,4,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,23,null,null,COPAS,BASTOS,ESPADAS,COPAS,OURO,COPAS,BASTOS,COPAS,ESPADAS,OURO,COPAS,COPAS,0,0,0,0,16,7,3,43,43,144,null,null,12,7,7,5,0,1,1,null,0,0,1,5,2,1,1,1,0,null,934,0,-2,null,6,null
1006,b0eb5966-c8a6-4e4a-b1a1-e2d96f194fdf,1,52,6,3,16,7,4,3,4,52,16,6,7,2,1,2,null,null,1,0,0,21,7,2,1,1,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,0,2,2,2,3,3,5,1,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,ESPADAS,BASTOS,BASTOS,OURO,COPAS,BASTOS,COPAS,ESPADAS,BASTOS,ESPADAS,OURO,0,0,0,0,3,16,-15,43,144,80,null,null,51,7,3,0,0,2,1,null,0,1,1,5,2,1,2,1,5,null,935,0,1,null,0,null
1007,833c4ad5-cab7-46ab-817d-95113690d80a,2,24,6,2,50,8,1,6,1,24,50,2,8,1,2,2,null,null,0,0,0,23,4,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,0,2,0,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,COPAS,COPAS,OURO,BASTOS,ESPADAS,COPAS,COPAS,COPAS,COPAS,BASTOS,OURO,ESPADAS,0,0,0,0,3,51,-15,80,144,43,null,null,16,7,3,4,2,0,0,null,2,0,1,3,1,2,2,1,0,null,936,0,1,null,5,null
1008,833c4ad5-cab7-46ab-817d-95113690d80a,1,7,6,1,12,8,2,1,2,7,8,-15,null,2,2,2,null,null,2,0,0,4,25,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,0,3,0,5,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,BASTOS,ESPADAS,COPAS,OURO,ESPADAS,ESPADAS,COPAS,ESPADAS,BASTOS,ESPADAS,null,null,0,0,0,0,3,7,-15,43,-15,-15,null,null,7,7,3,0,0,4,0,null,2,5,1,3,2,2,2,2,1,null,937,0,-1,null,0,null
1009,833c4ad5-cab7-46ab-817d-95113690d80a,2,50,40,12,8,7,6,-10,6,-10,null,-10,null,2,2,2,null,null,2,0,0,28,20,1,2,1,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,0,2,2,0,5,0,8,null,1,null,null,null,null,1,1,null,null,null,null,1,null,null,null,null,null,null,BASTOS,OURO,OURO,OURO,COPAS,COPAS,null,COPAS,null,null,null,null,0,0,0,0,7,-10,-15,-10,-15,-15,null,null,51,41,12,2,0,4,0,null,2,0,1,3,2,2,2,2,0,null,938,0,-1,null,6,null
1010,833c4ad5-cab7-46ab-817d-95113690d80a,1,50,8,1,24,16,3,8,16,50,24,1,3,2,1,2,null,null,0,0,0,24,6,0,0,0,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,0,2,2,0,8,0,10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,ESPADAS,COPAS,OURO,BASTOS,ESPADAS,OURO,BASTOS,COPAS,ESPADAS,BASTOS,0,0,0,0,16,16,-15,80,144,43,null,null,51,7,3,0,0,2,1,null,0,1,1,3,2,1,2,1,3,null,939,0,-1,null,0,null
1011,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,24,12,8,24,2,1,8,null,-50,null,-50,null,1,1,1,null,null,0,0,0,24,27,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,0,0,1,0,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,COPAS,COPAS,ESPADAS,OURO,ESPADAS,OURO,ESPADAS,null,null,null,null,null,0,0,0,0,-50,-50,-50,43,-50,-50,null,null,16,12,7,0,1,0,2,null,0,5,1,3,1,1,1,1,3,null,940,0,-1,null,0,null
1012,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,42,24,12,6,1,1,-50,null,-50,null,-50,null,1,1,1,null,null,2,0,0,24,24,0,2,2,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,1,0,2,2,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,OURO,OURO,OURO,OURO,ESPADAS,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,41,16,12,2,1,0,2,null,0,0,1,3,1,1,1,1,0,null,941,0,-2,null,6,null
1013,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,24,3,2,24,2,1,3,1,2,24,24,2,1,2,1,null,null,1,0,0,29,27,0,1,2,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,2,2,5,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,BASTOS,OURO,OURO,COPAS,OURO,BASTOS,OURO,OURO,OURO,BASTOS,COPAS,0,0,0,0,3,16,3,80,43,144,null,null,16,3,3,0,2,0,0,null,1,5,1,3,1,2,1,1,3,null,942,0,2,null,0,null
1014,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,16,2,1,52,24,7,-15,null,-15,null,-15,null,2,2,2,null,null,0,0,0,5,3,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,5,2,5,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,OURO,COPAS,ESPADAS,ESPADAS,BASTOS,OURO,null,null,null,null,null,null,0,0,0,0,-15,-15,-15,-15,-15,-15,null,null,16,3,3,2,0,4,0,null,2,0,5,3,2,2,2,2,0,null,943,0,2,null,5,null
1015,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,7,3,2,42,8,7,3,7,-10,8,-10,null,2,2,2,null,null,1,0,0,31,7,2,1,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,2,2,5,3,6,5,null,null,null,null,null,null,1,2,null,null,null,null,null,null,null,null,null,null,null,BASTOS,OURO,OURO,ESPADAS,OURO,COPAS,OURO,COPAS,null,OURO,null,null,0,0,0,0,7,7,-15,80,-15,-15,null,null,7,3,3,0,0,4,0,null,2,5,1,3,2,2,2,2,5,null,944,0,1,null,0,null
1016,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,16,8,2,24,16,4,-15,null,-15,null,-15,null,2,2,2,null,null,2,0,0,5,29,0,2,2,null,null,null,null,null,null,null,null,1,null,2,1,0,0,0,0,1,2,1,6,5,6,8,4,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,OURO,BASTOS,COPAS,ESPADAS,COPAS,COPAS,null,null,null,null,null,null,0,0,0,0,-15,-15,-15,-15,-15,-15,null,null,16,7,3,2,0,4,0,null,2,0,5,3,2,2,2,2,0,null,945,0,-2,null,6,null
1017,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,16,7,3,40,6,1,3,6,-10,40,-10,null,2,2,2,null,null,0,0,0,6,7,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,0,2,2,6,8,6,10,5,null,null,null,null,null,1,2,null,null,null,null,1,14,null,24,null,null,null,COPAS,BASTOS,OURO,OURO,BASTOS,COPAS,OURO,BASTOS,null,OURO,null,null,0,0,0,0,7,41,-15,43,-15,-15,null,null,16,7,3,0,0,4,0,null,2,5,1,5,2,2,2,2,3,null,946,0,-2,null,0,null
1018,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,50,6,4,8,7,6,6,6,50,8,-50,null,0,1,1,null,null,1,0,0,28,20,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,6,10,8,10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,COPAS,BASTOS,OURO,BASTOS,OURO,COPAS,OURO,BASTOS,OURO,null,null,0,0,0,0,7,7,-50,80,144,-50,null,null,51,7,3,1,0,0,2,null,0,0,1,3,0,1,1,1,0,null,947,0,1,null,4,null
1019,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,12,8,1,24,12,3,1,3,-50,24,-50,null,1,1,1,null,null,0,0,0,24,29,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,1,2,0,0,2,1,2,8,10,10,10,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,24,null,null,null,OURO,BASTOS,BASTOS,ESPADAS,COPAS,ESPADAS,BASTOS,ESPADAS,null,ESPADAS,null,null,0,0,0,0,3,-50,-50,43,-50,-50,null,null,12,7,3,0,1,0,2,null,0,5,5,2,1,1,1,1,3,null,948,0,1,null,0,null
1020,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,52,7,2,12,8,1,2,1,52,8,-50,null,1,1,1,null,null,0,0,0,5,21,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,0,1,2,10,10,12,10,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,COPAS,BASTOS,COPAS,COPAS,OURO,BASTOS,OURO,ESPADAS,COPAS,null,null,0,0,0,0,3,-50,-50,43,-50,-50,null,null,51,7,3,1,1,0,2,null,0,0,1,5,1,1,1,1,0,null,949,0,1,null,5,null
1021,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,24,16,6,52,12,4,6,12,24,52,-15,null,2,2,2,null,null,1,0,0,25,7,2,1,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,2,2,12,10,13,12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,COPAS,COPAS,BASTOS,ESPADAS,OURO,COPAS,BASTOS,OURO,COPAS,ESPADAS,null,null,0,0,0,0,12,51,-15,43,-15,-15,null,null,16,16,7,0,0,4,0,null,2,5,1,3,2,2,2,2,5,null,950,0,1,null,0,null
1022,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,16,1,1,24,16,3,16,3,1,16,1,24,1,2,2,null,null,2,0,0,26,29,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,13,12,13,14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,BASTOS,ESPADAS,ESPADAS,OURO,ESPADAS,ESPADAS,ESPADAS,ESPADAS,OURO,BASTOS,ESPADAS,0,0,0,0,3,16,-15,144,43,43,null,null,16,3,3,4,2,0,0,null,2,0,1,3,1,2,2,1,0,null,951,0,-1,null,6,null
1023,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,24,7,3,12,12,1,3,12,24,12,7,1,2,1,1,null,null,0,0,0,23,4,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,1,2,13,14,15,14,5,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,COPAS,COPAS,ESPADAS,OURO,COPAS,ESPADAS,ESPADAS,COPAS,COPAS,OURO,COPAS,ESPADAS,0,0,0,0,12,12,3,43,144,80,null,null,16,7,3,0,0,3,1,null,0,5,1,3,2,1,1,1,3,null,952,0,-1,null,0,null
1024,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,24,16,3,8,6,4,24,4,16,null,-50,null,1,1,1,null,null,2,0,0,29,27,0,2,2,null,null,null,null,null,null,null,null,1,null,0,0,0,0,0,0,0,1,1,15,14,16,16,4,null,null,null,null,null,2,2,null,null,null,null,1,null,null,null,null,null,null,COPAS,ESPADAS,COPAS,ESPADAS,COPAS,COPAS,COPAS,COPAS,ESPADAS,null,null,null,0,0,0,0,3,-50,-50,144,-50,-50,null,null,16,16,3,4,1,0,2,null,0,0,1,3,1,1,1,1,0,null,953,0,-2,null,6,null
1025,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,40,16,1,7,4,3,16,3,40,null,-50,null,1,1,1,null,null,1,0,0,26,33,0,2,2,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,16,16,17,18,null,null,null,null,null,null,2,2,null,null,null,null,null,null,null,null,null,null,null,OURO,ESPADAS,ESPADAS,COPAS,BASTOS,BASTOS,ESPADAS,BASTOS,OURO,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,41,16,3,0,1,0,2,null,0,1,1,3,1,1,1,1,3,null,954,0,-2,null,0,null
1026,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,24,7,4,24,16,7,24,7,4,16,7,24,1,2,2,null,null,2,0,0,7,22,1,2,1,null,null,null,null,null,null,null,null,null,null,2,2,1,3,0,0,0,2,3,17,18,17,22,null,1,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,32,null,BASTOS,ESPADAS,COPAS,OURO,COPAS,COPAS,BASTOS,COPAS,COPAS,COPAS,ESPADAS,OURO,0,0,0,0,7,16,-15,144,43,80,null,null,16,7,3,4,2,0,0,null,1,0,3,2,1,2,2,1,0,null,955,0,-1,null,6,null
1027,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,24,12,3,42,7,6,3,42,12,6,24,7,2,1,1,null,null,1,0,0,29,7,2,1,1,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,0,1,2,17,22,20,22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,OURO,ESPADAS,ESPADAS,COPAS,OURO,ESPADAS,ESPADAS,OURO,OURO,ESPADAS,COPAS,0,0,0,0,41,7,7,43,80,144,null,null,16,12,3,0,0,1,1,null,0,5,1,5,2,1,1,1,5,null,956,0,1,null,0,null
1028,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,2,52,24,1,42,8,2,24,2,52,8,-50,null,1,1,1,null,null,1,0,0,28,7,2,1,1,null,null,null,null,null,null,null,null,null,null,2,1,1,2,0,0,0,1,3,20,22,24,22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,ESPADAS,ESPADAS,ESPADAS,OURO,COPAS,ESPADAS,COPAS,ESPADAS,OURO,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,51,16,3,1,1,0,2,null,0,0,3,2,1,1,1,1,0,null,957,0,1,null,4,null
1029,3cbac6c0-c1a2-4d75-b00c-39ae5516c387,1,50,16,12,24,4,1,50,1,16,4,-50,null,1,1,1,null,null,1,0,0,23,31,0,2,2,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,24,22,24,24,1,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,BASTOS,BASTOS,OURO,OURO,COPAS,COPAS,BASTOS,COPAS,BASTOS,COPAS,null,null,0,0,0,0,3,-50,-50,144,-50,-50,null,null,51,16,12,0,1,0,2,null,0,4,1,3,1,1,1,1,3,null,958,0,-2,null,0,null
1030,097e5943-211c-4197-9b8b-024b9d06037e,2,8,4,3,3,2,1,-50,null,-50,null,-50,null,1,1,1,null,null,0,0,0,26,6,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,0,0,1,0,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,BASTOS,COPAS,BASTOS,OURO,COPAS,BASTOS,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,7,3,3,2,1,0,2,null,0,0,1,3,1,1,1,1,0,null,959,0,-2,null,5,null
1031,097e5943-211c-4197-9b8b-024b9d06037e,1,24,8,1,8,7,7,8,7,1,7,24,8,1,2,1,null,null,0,0,0,24,0,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,2,3,1,3,0,1,4,1,0,5,0,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,23,null,null,31,OURO,BASTOS,BASTOS,OURO,COPAS,ESPADAS,BASTOS,COPAS,BASTOS,ESPADAS,OURO,OURO,0,0,0,0,7,7,7,80,43,144,null,null,16,7,3,0,2,0,0,null,1,5,3,4,1,2,1,1,3,null,960,0,-2,null,0,null
